0,1,2,project,sample_id,site,stage,latin.genus,latin.species,growth.form,functional.group,latitude,Al_area,Al_mass,Ca_area,Ca_mass,Carea,Cmass,Cu_area,Cu_mass,EWT,Fe_area,Fe_mass,K_area,K_mass,LDMC,LMA,Mg_area,Mg_mass,Mn_area,Mn_mass,Na_area,Na_mass,Narea,Nmass,P_area,P_mass,Zn_area,Zn_mass,car_area,car_mass,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,chlA_area,chlA_mass,chlB_area,chlB_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass
-0.23764777,-0.35604596,-0.8147192,2019-Blanchard-MSc-UdeM,43032036,Oka_Plage-f,-99,Quercus,alba,tree,broadleaf,45.4685383172864,-99.0,-99.0,-99.0,-99.0,0.0031691127262368,47.39,-99.0,-99.0,0.0885989865230842,-99.0,-99.0,-99.0,-99.0,410.095219348965,0.0668730265084797,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001655441771217,2.4755,-99.0,-99.0,-99.0,-99.0,1.48934096375365e-05,2.227117631,0.0011500277982668,0.0010096818139407,17.1971848488279,15.0984913747355,8.50790745637254e-05,12.72248005,2.87046681369618e-05,4.292413494,0.0011500277982668,17.1971848488279,0.0005964842342569,8.91965363914489,0.0039010901852249,58.3357803423218
-0.81705546,-0.07879162,-1.2218027,2019-Blanchard-MSc-UdeM,43033108,Oka_Plage-f,-99,Quercus,alba,tree,broadleaf,45.4690322,-99.0,-99.0,-99.0,-99.0,0.0022887645646828,47.48,-99.0,-99.0,0.0724713813557465,-99.0,-99.0,-99.0,-99.0,383.874966107603,0.0482048139149721,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001147274571176,2.38,-99.0,-99.0,-99.0,-99.0,8.23992112737758e-06,1.709356485,0.0008667402822256,0.0007547242897936,17.9803677648136,15.6566166010904,4.64441617975149e-05,9.634755956,1.65454476712201e-05,3.432322693,0.0008667402822256,17.9803677648136,0.0003701984246684,7.6796982417873,0.0028096981365895,58.2866711516725
0.07117081,-2.1351492,-0.5267749,2019-Blanchard-MSc-UdeM,43034272,Oka_Plage-f,-99,Quercus,alba,tree,broadleaf,45.4646968,-99.0,-99.0,-99.0,-99.0,0.0042291592918125,47.02,-99.0,-99.0,0.100400433172992,-99.0,-99.0,-99.0,-99.0,440.239633154184,0.0899438386178756,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002275399229355,2.5298,-99.0,-99.0,-99.0,-99.0,1.10403012357594e-05,1.227466095,0.0012892587482073,0.001047190780315,14.3340418645542,11.6427183496579,4.87963263530756e-05,5.425199447,1.34190223704006e-05,1.491933475,0.0012892587482073,14.3340418645542,0.0006585217034673,7.321476530094,0.0059657334735287,66.3273167478876
-0.2780621,-0.5109215,-0.60698557,2019-Blanchard-MSc-UdeM,43035310,Oka_Plage-f,-99,Quercus,alba,tree,broadleaf,45.4680249,-99.0,-99.0,-99.0,-99.0,0.0031728117870199,46.76,-99.0,-99.0,0.0993548083077755,-99.0,-99.0,-99.0,-99.0,383.372900534712,0.067853117772027,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001669729522134,2.4608,-99.0,-99.0,-99.0,-99.0,1.2491846553064e-05,1.841012906,0.0012013789127307,0.0009131152376958,17.705581588264,13.4572333251329,6.883150924758e-05,10.14419256,2.35453367648781e-05,3.470044935,0.0012013789127307,17.705581588264,0.0005703254319726,8.40529441681453,0.0040704537249197,59.9891922224666
-0.25582457,-0.45447755,-0.7363453,2019-Blanchard-MSc-UdeM,43036184,Oka_Plage-f,-99,Quercus,alba,tree,broadleaf,45.4681207258899,-99.0,-99.0,-99.0,-99.0,0.0026133976133281,46.72,-99.0,-99.0,0.0731212647643115,-99.0,-99.0,-99.0,-99.0,401.220215028121,0.0559374489154137,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001435578688965,2.5664,-99.0,-99.0,-99.0,-99.0,9.79674678298409e-06,1.751375326,0.0008395868287876,0.0008324797528623,15.009387182767,14.8823331954442,5.00418517889123e-05,8.94603754,1.62504834340174e-05,2.90511701,0.0008395868287876,15.009387182767,0.00047317034631,8.45891894400789,0.0034271651671482,61.267813130532
0.17049146,-0.5959654,-0.9712348,2019-Blanchard-MSc-UdeM,43036802,Oka_Plage-f,-99,Quercus,macrocarpa,tree,broadleaf,45.4682065,-99.0,-99.0,-99.0,-99.0,0.0036485786672075,47.14,-99.0,-99.0,0.100546270036274,-99.0,-99.0,-99.0,-99.0,410.854218143311,0.0773987837761459,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002184812868433,2.8228,-99.0,-99.0,-99.0,-99.0,1.07875820590314e-05,1.393766353,0.0012340284602873,0.0011986775470621,15.9437706909765,15.4870333690124,5.93970094857679e-05,7.674152821,1.86384719797202e-05,2.408109155,0.0012340284602873,15.9437706909765,0.0008104981136496,10.471716403113,0.0044580399845397,57.5983208913643
2.2061186,-0.0043296814,-0.5114794,2019-Blanchard-MSc-UdeM,43037923,Oka_Plage-f,-99,Fraxinus,americana,tree,broadleaf,45.4668547654988,-99.0,-99.0,-99.0,-99.0,0.0034727377079418,46.48,-99.0,-99.0,0.109136177345737,-99.0,-99.0,-99.0,-99.0,366.704117351088,0.0747146666941019,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001814520395332,2.4286,-99.0,-99.0,-99.0,-99.0,1.24969230190523e-05,1.672619791,0.0009776813981111,0.0016618311946033,13.0855351615763,22.2423691108369,6.83657821237983e-05,9.150249228,2.4538719411969e-05,3.284324283,0.0009776813981111,13.0855351615763,0.0009319150185725,12.4729863600679,0.0038500716673983,51.5303331695425
2.5409017,0.9136753,-1.8059523,2019-Blanchard-MSc-UdeM,43038539,Oka_Plage-f,-99,Fraxinus,americana,tree,broadleaf,45.467917337068,-99.0,-99.0,-99.0,-99.0,0.0025354267207907,45.78,-99.0,-99.0,0.0885065919386941,-99.0,-99.0,-99.0,-99.0,334.6375553161,0.0553828466752025,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001740793636694,3.1432,-99.0,-99.0,-99.0,-99.0,1.06487446922239e-05,1.922751417,0.0006579683292118,0.0007686225546408,11.8803631216455,13.8783504421233,5.84336246300177e-05,10.5508525,2.04045690380283e-05,3.684275956,0.0006579683292118,11.8803631216455,0.0011157873264458,20.1468034496209,0.0029699794299843,53.6263411558094
2.6954515,0.2398529,-2.4892056,2019-Blanchard-MSc-UdeM,43039097,Oka_Plage-f,-99,Fraxinus,americana,tree,broadleaf,45.4679330909105,-99.0,-99.0,-99.0,-99.0,0.0029004999562505,46.46,-99.0,-99.0,0.0897907863603715,-99.0,-99.0,-99.0,-99.0,368.888039163942,0.0624300464109022,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001892441996853,3.0313,-99.0,-99.0,-99.0,-99.0,1.32823767245002e-05,2.127561565,0.0008373188747575,0.0009985150145829,13.4121136038642,15.9941417952969,5.7379523954731e-05,9.19101094,2.00693571906365e-05,3.214695222,0.0008373188747575,13.4121136038642,0.0011324405277198,18.1393510468722,0.0032499254667117,52.0570727325974
0.12265229,-0.9590806,1.62288,2019-Blanchard-MSc-UdeM,43107544,Oka_parking-f,-99,Populus,deltoides,tree,broadleaf,45.4787118,-99.0,-99.0,-99.0,-99.0,0.003051870000077,44.31,-99.0,-99.0,0.161804373881955,-99.0,-99.0,-99.0,-99.0,290.285244518481,0.0688754231567819,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002028587838236,2.9453,-99.0,-99.0,-99.0,-99.0,1.01430490130457e-05,1.472665945,0.0012143270479277,0.000832385843259,17.6307744079274,12.0853826388008,6.30642975266919e-05,9.156284584,2.1008395711406e-05,3.050202053,0.0012143270479277,17.6307744079274,0.0007517200349593,10.9141984252964,0.0040673632014057,59.0539123389079
1.0625329,2.2050939,1.047874,2019-Blanchard-MSc-UdeM,43108036,Oka_Plage-f,-99,Juglans,cinerea,tree,broadleaf,45.466274916049,-99.0,-99.0,-99.0,-99.0,-99.0,45.16,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0555,-99.0,-99.0,-99.0,-99.0,-99.0,2.53180532,-99.0,-99.0,8.64275900023156,16.828892105323,-99.0,13.16633228,-99.0,4.769585564,-99.0,8.64275900023156,-99.0,16.2418225081182,-99.0,57.4270451944817
-0.7944212,-0.7036369,1.0499039,2019-Blanchard-MSc-UdeM,43108991,Oka_parking-f,-99,Populus,deltoides,tree,broadleaf,45.4786585545,-99.0,-99.0,-99.0,-99.0,0.0027368366872853,45.64,-99.0,-99.0,0.124964699237504,-99.0,-99.0,-99.0,-99.0,315.374664622461,0.0599657468730356,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001292861502582,2.156,-99.0,-99.0,-99.0,-99.0,8.89499505212669e-06,1.483345996,0.000757499335257,0.0008581634718924,12.6322004603878,14.3108944129289,5.51487433830451e-05,9.196707497,1.90874806027002e-05,3.183063932,0.000757499335257,12.6322004603878,0.0007065611113168,11.7827451196903,0.0036505581547998,60.8773899294389
0.86463976,1.8411565,1.4474154,2019-Blanchard-MSc-UdeM,43109408,Oka_Plage-f,-99,Juglans,cinerea,tree,broadleaf,45.4660435389346,-99.0,-99.0,-99.0,-99.0,0.0017745307427967,45.81,-99.0,-99.0,0.0827641711989663,-99.0,-99.0,-99.0,-99.0,282.397139144284,0.0387367549180701,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001298688445383,3.3526,-99.0,-99.0,-99.0,-99.0,1.02274676343895e-05,2.640248946,0.0004276062848478,0.0006048028223153,11.0387740468263,15.6131514783457,4.45309277142433e-05,11.49578167,1.37917121150308e-05,3.560368478,0.0004276062848478,11.0387740468263,0.0005223391873688,13.4843300238642,0.0022974431303962,59.3091273457322
1.1639181,1.5029106,-0.27773237,2019-Blanchard-MSc-UdeM,43109691,Oka_Plage-f,-99,Juglans,cinerea,tree,broadleaf,45.4661778,-99.0,-99.0,-99.0,-99.0,0.0020735667841545,44.63,-99.0,-99.0,0.0927924582596341,-99.0,-99.0,-99.0,-99.0,296.861667868565,0.0464612768127842,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001569740698396,3.3786,-99.0,-99.0,-99.0,-99.0,1.17010507080568e-05,2.518452249,0.0005349253117952,0.0006178230687183,11.5133579722907,13.2975912652562,5.30574421261848e-05,11.41971245,1.62014736926777e-05,3.48709179,0.0005349253117952,11.5133579722907,0.0005173181914054,11.1343946377113,0.0029525001778236,63.5475471266257
-0.5584352,-0.673476,0.8436856,2019-Blanchard-MSc-UdeM,43110283,Oka_parking-f,-99,Populus,deltoides,tree,broadleaf,45.4786587,-99.0,-99.0,-99.0,-99.0,0.0026505270499588,44.23,-99.0,-99.0,0.126699440044192,-99.0,-99.0,-99.0,-99.0,303.424822923374,0.0599260015817061,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001427557209679,2.3822,-99.0,-99.0,-99.0,-99.0,9.48674630604663e-06,1.583076804,0.0008956623906521,0.0007618206277266,14.9461396891464,12.7126891102175,5.68940538314309e-05,9.494051385,1.81469462642339e-05,3.028225776,0.0008956623906521,14.9461396891464,0.0005600355749937,9.34545206107465,0.0037577339845435,62.7062357801402
0.16017318,0.89606357,0.118952274,2019-Blanchard-MSc-UdeM,43112029,Oka_Plage-f,-99,Juglans,cinerea,tree,broadleaf,45.4670767338636,-99.0,-99.0,-99.0,-99.0,0.0018979760544341,44.92,-99.0,-99.0,0.0944600137818859,-99.0,-99.0,-99.0,-99.0,275.872448877205,0.0422523609624698,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001192446131082,2.8222,-99.0,-99.0,-99.0,-99.0,1.07644731476702e-05,2.54766193,0.0003937728128729,0.0006475504058205,9.31954579349341,15.3257804077666,5.2390261258224e-05,12.39936895,1.77278846676143e-05,4.195714574,0.0003937728128729,9.31954579349341,0.0006933819681695,16.4104904998189,0.0024719399415585,58.5041849792529
-0.65955806,-0.5378573,1.2357922,2019-Blanchard-MSc-UdeM,43112385,Oka_parking-f,-99,Populus,deltoides,tree,broadleaf,45.4785706318065,-99.0,-99.0,-99.0,-99.0,0.0026544697393871,44.43,-99.0,-99.0,0.122141063490448,-99.0,-99.0,-99.0,-99.0,300.345445240532,0.0597449862567444,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001243352908989,2.0811,-99.0,-99.0,-99.0,-99.0,6.62050238421944e-06,1.108126857,0.000734199611442,0.0006903893972489,12.2888907913871,11.5556039176603,3.61375116733623e-05,6.048626661,1.19024012403925e-05,1.99220085,0.000734199611442,12.2888907913871,0.0006435729400381,10.7719991309815,0.0038880181673644,65.0768944971605
0.1822524,-0.66015005,1.3869948,2019-Blanchard-MSc-UdeM,43113166,Oka_parking-f,-99,Populus,deltoides,tree,broadleaf,45.4790699555861,-99.0,-99.0,-99.0,-99.0,0.0031588213670581,44.85,-99.0,-99.0,0.122412561223538,-99.0,-99.0,-99.0,-99.0,324.966953862815,0.0704307997114424,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001697875288643,2.4107,-99.0,-99.0,-99.0,-99.0,8.8188754383191e-06,1.252133367,0.0011202229299784,0.000797387553732,15.9052990249727,11.3215746093896,5.79576742221115e-05,8.229024015,1.88611607440191e-05,2.67797055,0.0011202229299784,15.9052990249727,0.0006323821417562,8.97877270096486,0.0044708763587306,63.4789946592682
-1.3615713,0.4606843,-0.78877974,2019-Blanchard-MSc-UdeM,43117705,Oka_parking-f,-99,Carya,cordiformis,tree,broadleaf,45.4800587165,-99.0,-99.0,-99.0,-99.0,0.0021134485083581,45.07,-99.0,-99.0,0.0754738098647239,-99.0,-99.0,-99.0,-99.0,343.296781539696,0.0468925783971184,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000134806784376,2.8748,-99.0,-99.0,-99.0,-99.0,1.44096560024282e-05,3.072907589,0.0004333635077744,0.0006784981620515,9.2416225037663,14.4692014225691,7.46602793708153e-05,15.92155559,2.69070241515083e-05,5.738013364,0.0004333635077744,9.2416225037663,0.0002334592008411,4.97859594889564,0.003328056233897,70.9719181085073
-1.1184497,0.30952954,-0.9116912,2019-Blanchard-MSc-UdeM,43119275,Oka_parking-f,-99,Carya,cordiformis,tree,broadleaf,45.4800906,-99.0,-99.0,-99.0,-99.0,0.0022493134516691,45.71,-99.0,-99.0,0.0756952340186465,-99.0,-99.0,-99.0,-99.0,352.657159199481,0.0492083450376098,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001221154290453,2.4816,-99.0,-99.0,-99.0,-99.0,1.30178512121899e-05,2.64545601,0.0004962572700434,0.0007416351173577,10.0848193464779,15.0713281820572,6.76000946435725e-05,13.73752655,2.4648121323379e-05,5.008931169,0.0004962572700434,10.0848193464779,0.0003909851546098,7.94550506242381,0.0032768920549277,66.592202042625
-0.52809167,-0.49171734,-0.80593824,2019-Blanchard-MSc-UdeM,43121000,Oka_parking-f,-99,Carya,cordiformis,tree,broadleaf,45.4783874982943,-99.0,-99.0,-99.0,-99.0,0.0029195720190697,45.03,-99.0,-99.0,0.0992936033662649,-99.0,-99.0,-99.0,-99.0,357.966969409763,0.064836154098817,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001465556427249,2.2604,-99.0,-99.0,-99.0,-99.0,9.94080378745326e-06,1.533219224,0.000424181840572,0.0008452880092027,6.54236585232365,13.037294098512,4.61493817487644e-05,7.117846885,1.47569545445543e-05,2.276037922,0.000424181840572,6.54236585232365,0.0003006991597267,4.63783152943481,0.0048985198455858,75.5522888991839
1.1346666,0.725415,0.5424056,2019-Blanchard-MSc-UdeM,43122787,Oka_parking-f,-99,Juglans,cinerea,tree,broadleaf,45.478418059769,-99.0,-99.0,-99.0,-99.0,0.0027263802416935,45.38,-99.0,-99.0,0.108753014272123,-99.0,-99.0,-99.0,-99.0,291.022586402441,0.0600788947045733,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001350633631853,2.2481,-99.0,-99.0,-99.0,-99.0,1.0756987645041e-05,1.790476955,0.0003578222122488,0.0009113744866316,5.95587209132918,15.16962805513,4.1622733770499e-05,6.92801257,1.26198128151502e-05,2.100540111,0.0003578222122488,5.95587209132918,0.000963711414358,16.0407647160769,0.0037410773990161,62.2694112035874
1.5774349,1.0563519,0.43185234,2019-Blanchard-MSc-UdeM,43124424,Oka_parking-f,-99,Juglans,cinerea,tree,broadleaf,45.4788943464562,-99.0,-99.0,-99.0,-99.0,0.0027312755839332,45.02,-99.0,-99.0,0.103646617050985,-99.0,-99.0,-99.0,-99.0,297.099573134705,0.0606680493987827,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001748210511475,2.8816,-99.0,-99.0,-99.0,-99.0,1.40394576299299e-05,2.314143568,0.0006278755091741,0.0008856576414493,10.3493604194698,14.5984196002039,5.54097247155323e-05,9.133262939,1.65065260913156e-05,2.720793936,0.0006278755091741,10.3493604194698,0.0007558735401167,12.459169984982,0.0037641333635046,62.0447402019193
0.2740054,1.1058068,0.32882452,2019-Blanchard-MSc-UdeM,43194756,Bois_Papineau,-99,Carpinus,caroliniana,tree,broadleaf,45.6039949,-99.0,-99.0,-99.0,-99.0,0.0018256385347616,46.11,-99.0,-99.0,0.0631566496788428,-99.0,-99.0,-99.0,-99.0,368.426089869359,0.0395931150457951,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.47557605179657e-05,1.8881,-99.0,-99.0,-99.0,-99.0,8.0691079427656e-06,2.038007854,0.0005544213085355,0.0004640398195613,14.0029726858893,11.7202149672906,3.88205294843947e-05,9.80486871,1.41008344840712e-05,3.561435989,0.0005544213085355,14.0029726858893,0.0002047362978885,5.17100757674039,0.0027268737234518,68.8724218919829
-0.2672348,1.269732,1.0783954,2019-Blanchard-MSc-UdeM,43195844,Bois_Papineau,-99,Carpinus,caroliniana,tree,broadleaf,45.6041221,-99.0,-99.0,-99.0,-99.0,0.0017799516101312,47.07,-99.0,-99.0,0.0582128509742421,-99.0,-99.0,-99.0,-99.0,387.869773591142,0.0378149906550087,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.04572391458463e-05,2.3921,-99.0,-99.0,-99.0,-99.0,8.13436146340415e-06,2.1510944,0.0004935383053038,0.0004152718176522,13.0513930257583,10.9816718306448,3.42986737681824e-05,9.070126205,1.17594745174117e-05,3.10973884,0.0004935383053038,13.0513930257583,0.000174637684166,4.61821307214663,0.0026875939332217,71.0721829271642
-0.15922427,1.6412292,1.6730208,2019-Blanchard-MSc-UdeM,43197016,Bois_Papineau,-99,Carpinus,caroliniana,tree,broadleaf,45.6042692,-99.0,-99.0,-99.0,-99.0,0.0018146278221197,46.49,-99.0,-99.0,0.0571860339443442,-99.0,-99.0,-99.0,-99.0,394.490091831803,0.0390326483570612,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.82409436317291e-05,2.0045,-99.0,-99.0,-99.0,-99.0,6.85960591670771e-06,1.757402125,0.0004165736829389,0.0004195629834177,10.6724421855313,10.7490268039129,3.36700910607316e-05,8.626135422,1.18559472705189e-05,3.037443722,0.0004165736829389,10.6724421855313,0.0001961630418138,5.02561445535007,0.0028601292565644,73.2753061078676
-0.43499827,1.0200253,0.9626713,2019-Blanchard-MSc-UdeM,43198286,Bois_Papineau,-99,Carpinus,caroliniana,tree,broadleaf,45.6042633,-99.0,-99.0,-99.0,-99.0,0.0015925057435284,46.75,-99.0,-99.0,0.0527454345237763,-99.0,-99.0,-99.0,-99.0,383.487508652697,0.0340642939792171,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.38888600703198e-05,2.1691,-99.0,-99.0,-99.0,-99.0,6.42021253841596e-06,1.884733775,0.0004500194072258,0.0004525072275608,13.2108831464523,13.2839162272649,3.36380931829377e-05,9.87488342,1.22794958215823e-05,3.604799744,0.0004500194072258,13.2108831464523,0.000198781018123,5.83546567101329,0.0022922223893341,67.2910582186932
-0.40845442,-0.17210793,0.076485634,2019-Blanchard-MSc-UdeM,43200728,Bois_Papineau,-99,Ulmus,rubra,tree,broadleaf,45.6040077,-99.0,-99.0,-99.0,-99.0,0.001836644055348,44.73,-99.0,-99.0,0.0786014703131173,-99.0,-99.0,-99.0,-99.0,321.414527654612,0.0410606763994651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.08115172217873e-05,1.9681,-99.0,-99.0,-99.0,-99.0,6.2847064919507e-06,1.530590103,-99.0,0.0006868442896408,-99.0,16.7275444505297,2.88719086556571e-05,7.031522904,9.60776395406416e-06,2.339894224,-99.0,-99.0,0.0005315712168332,12.9459926977774,-99.0,-99.0
-0.4145677,-0.7089069,0.1398263,2019-Blanchard-MSc-UdeM,43203986,Bois_Papineau,-99,Ulmus,americana,tree,broadleaf,45.6033382,-99.0,-99.0,-99.0,-99.0,0.0022950652913709,46.08,-99.0,-99.0,0.10403931152078,-99.0,-99.0,-99.0,-99.0,319.110032113827,0.0498061044134329,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001364438230406,2.7395,-99.0,-99.0,-99.0,-99.0,9.25403549140793e-06,1.858012306,-99.0,0.0007190121860024,-99.0,14.4362261307166,4.30741730393226e-05,8.648372232,1.4454688071839e-05,2.902192059,-99.0,-99.0,0.0007357622887364,14.7725323512355,-99.0,-99.0
-0.6112244,-0.759393,0.122290134,2019-Blanchard-MSc-UdeM,43205438,Bois_Papineau,-99,Ulmus,americana,tree,broadleaf,45.6032964608145,-99.0,-99.0,-99.0,-99.0,0.0024031059364629,45.25,-99.0,-99.0,0.107429185199465,-99.0,-99.0,-99.0,-99.0,326.764047990239,0.0531073135129924,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001452909883088,2.7358,-99.0,-99.0,-99.0,-99.0,1.00063647533155e-05,1.884178297,-99.0,0.000783463651506,-99.0,14.7524625080941,5.37660333156969e-05,10.12403561,1.76515918477225e-05,3.323759136,-99.0,-99.0,0.000583263160536,10.9827276499935,-99.0,-99.0
-0.80215526,-0.66642165,0.8158951,2019-Blanchard-MSc-UdeM,43207291,Bois_Papineau,-99,Fraxinus,nigra,tree,broadleaf,45.6039292,-99.0,-99.0,-99.0,-99.0,0.0021776490521402,45.76,-99.0,-99.0,0.11374070767952,-99.0,-99.0,-99.0,-99.0,291.235251625331,0.0475884845310376,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.30497638035377e-05,1.9553,-99.0,-99.0,-99.0,-99.0,6.4767389316159e-06,1.360988692,0.0005203671392058,0.0005847290853247,10.9347281035291,12.2871970201817,2.44618094529459e-05,5.140279144,8.89843050298904e-06,1.869870535,0.0005203671392058,10.9347281035291,0.0005175841483008,10.8762477603849,0.0031190081725599,65.5412376186456
0.24847102,-1.1396991,0.4890108,2019-Blanchard-MSc-UdeM,44403725,Cap_chemin_ferme,-99,Ulmus,americana,tree,broadleaf,45.4716878,-99.0,-99.0,-99.0,-99.0,0.0039885363292438,45.73,-99.0,-99.0,0.116097002995598,-99.0,-99.0,-99.0,-99.0,407.245266498851,0.0872192505848212,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001682982659284,1.9296,-99.0,-99.0,-99.0,-99.0,8.95180070841438e-06,1.026356068,-99.0,0.0008858602241732,-99.0,10.1567052942253,4.3015008819078e-05,4.931825088,1.42512774535307e-05,1.63396009,-99.0,-99.0,0.0008081971015443,9.26626972973517,-99.0,-99.0
-0.4264896,-0.8991803,0.20099783,2019-Blanchard-MSc-UdeM,44405654,Cap_chemin_ferme,-99,Ulmus,americana,tree,broadleaf,45.4717874770873,-99.0,-99.0,-99.0,-99.0,0.0030400111122543,44.47,-99.0,-99.0,0.103107315567445,-99.0,-99.0,-99.0,-99.0,373.562733687554,0.0683609424837946,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001732676448194,2.5346,-99.0,-99.0,-99.0,-99.0,1.22458611257372e-05,1.791353466,-99.0,0.0007891554069382,-99.0,11.5439515352694,6.44259742832184e-05,9.424383565,2.17465524720568e-05,3.181137018,-99.0,-99.0,0.0006118469535199,8.95024163344477,-99.0,-99.0
0.22879004,-1.3138413,0.18459034,2019-Blanchard-MSc-UdeM,44406897,Cap_chemin_ferme,-99,Ulmus,americana,tree,broadleaf,45.4705287,-99.0,-99.0,-99.0,-99.0,0.0039279430588486,44.66,-99.0,-99.0,0.117777619310787,-99.0,-99.0,-99.0,-99.0,391.231942480274,0.0879521508922681,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001769773180254,2.0122,-99.0,-99.0,-99.0,-99.0,1.1151406403496e-05,1.267894678,-99.0,0.0008960548154637,-99.0,10.1879806960189,4.70181064543428e-05,5.345873407,1.47327674241376e-05,1.675088929,-99.0,-99.0,0.0004637031970697,5.27222122899205,-99.0,-99.0
0.7066755,-1.0789199,-0.5671797,2019-Blanchard-MSc-UdeM,44408700,Cap_chemin_ferme,-99,Quercus,macrocarpa,tree,broadleaf,45.4725563007243,-99.0,-99.0,-99.0,-99.0,0.0035947442842258,47.66,-99.0,-99.0,0.0978187821082396,-99.0,-99.0,-99.0,-99.0,403.068357115311,0.0754247646711257,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002071842860751,2.7469,-99.0,-99.0,-99.0,-99.0,1.18734145151887e-05,1.574206372,0.0009400657481394,0.0009778689800921,12.4636218918071,12.9648263982789,5.64202864097021e-05,7.480339734,1.76996970587059e-05,2.346669179,0.0009400657481394,12.4636218918071,0.0006213102331899,8.23748321786706,0.004977628445131,65.9946168454752
2.8066072,-1.1769323,-3.6712618,2019-Blanchard-MSc-UdeM,44410034,Cap_chemin_ferme,-99,Quercus,bicolor,tree,broadleaf,45.4727182931132,-99.0,-99.0,-99.0,-99.0,0.0042519083812076,47.23,-99.0,-99.0,0.0851803604397251,-99.0,-99.0,-99.0,-99.0,469.146052599448,0.0900255850350973,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001538537248249,1.709,-99.0,-99.0,-99.0,-99.0,5.88365086414064e-06,0.653553194,0.000965647337701,0.0012619537560844,10.7263655917875,14.0177234681951,2.92234829051779e-05,3.246130852,8.26481141072134e-06,0.918051397,0.000965647337701,10.7263655917875,0.0009500764628867,10.5534050405382,0.0057815528213836,64.2212191026543
0.07377148,-0.77795005,0.15816307,2019-Blanchard-MSc-UdeM,44413133,Cap_chemin_ferme,-99,Celtis,occidentalis,tree,broadleaf,45.4710028899822,-99.0,-99.0,-99.0,-99.0,0.0026529087356671,42.37,-99.0,-99.0,0.0921247789461675,-99.0,-99.0,-99.0,-99.0,374.953739288866,0.0626129038392059,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002009498535815,3.2094,-99.0,-99.0,-99.0,-99.0,8.97920516374716e-06,1.434082212,0.0006483430024647,0.0005410598004981,10.3547825242174,8.64134654875071,4.50403590247014e-05,7.193462731,1.29177917200645e-05,2.063119729,0.0006483430024647,10.3547825242174,0.0003026338866646,4.8334108164322,0.0047546917897005,75.9378897664754
