0,1,2,3,4,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
0.012716619,0.80377483,-0.69026995,-0.069941044,-0.0037164493,Trifolium hybridum,4,Grassland,Proximal,ASD FieldSpec 3,"Campus, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.01226736,1.2815361,-1.0762482,0.031733036,-0.002121124,Trifolium hybridum,4,Grassland,Proximal,ASD FieldSpec 3,"Campus, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0050763497,-0.2730844,0.4283569,-0.35492134,-0.003749865,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.788805405,-99.0,-99.0,-99.0,30.09513686,-99.0,-99.0,-99.0,15.888515,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.891496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.146627133,28.256486,-99.0,-99.0,-99.0,-99.0,0.016718677,3.221853,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0012525488,0.37055898,1.0578734,-1.2950919,0.0006535072,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattSD, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.150298042,-99.0,-99.0,-99.0,35.90387324,-99.0,-99.0,-99.0,18.050379,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,58.703349,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.118195741,20.134412,-99.0,-99.0,-99.0,-99.0,0.017517379,2.984051,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.005940495,0.8823633,1.486737,-1.8979447,0.005760054,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.011720368,0.5369072,-0.3409257,-0.31019592,-0.0036348742,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.011589084,-0.47584653,1.3601811,1.8460293,-0.010968612,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.003503522,-0.42322636,-0.9272909,0.26791382,-0.0005341943,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.010588841,0.83872366,0.00015211105,-0.107596874,-0.0053701866,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.010257815,0.34589362,-0.2695682,0.1628375,-0.0055524465,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0031605698,-0.5755844,0.7391254,0.68350554,-0.006646388,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.788805405,-99.0,-99.0,-99.0,30.09513686,-99.0,-99.0,-99.0,15.888515,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.891496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.146627133,28.256486,-99.0,-99.0,-99.0,-99.0,0.016718677,3.221853,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0006369632,-0.45433283,0.2675631,0.43679047,-0.0044652736,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattSD, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.150298042,-99.0,-99.0,-99.0,35.90387324,-99.0,-99.0,-99.0,18.050379,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,58.703349,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.118195741,20.134412,-99.0,-99.0,-99.0,-99.0,0.017517379,2.984051,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.020331725,-1.2230704,1.8573871,2.0794206,-0.010589957,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.527779509,-99.0,-99.0,-99.0,38.06426302,-99.0,-99.0,-99.0,17.49588,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,61.77461,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.195667105,31.674357,-99.0,-99.0,-99.0,-99.0,0.017217307,2.787117,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0068892995,0.28349233,0.5953616,-0.8378515,-0.002633736,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.788805405,-99.0,-99.0,-99.0,30.09513686,-99.0,-99.0,-99.0,15.888515,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.891496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.146627133,28.256486,-99.0,-99.0,-99.0,-99.0,0.016718677,3.221853,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.006241319,-0.06955528,1.0831596,-0.030795574,-0.008752183,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.527779509,-99.0,-99.0,-99.0,38.06426302,-99.0,-99.0,-99.0,17.49588,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,61.77461,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.195667105,31.674357,-99.0,-99.0,-99.0,-99.0,0.017217307,2.787117,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.001187643,-0.15404892,1.1004243,0.88159895,-0.009848737,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.788805405,-99.0,-99.0,-99.0,30.09513686,-99.0,-99.0,-99.0,15.888515,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.891496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.146627133,28.256486,-99.0,-99.0,-99.0,-99.0,0.016718677,3.221853,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.012342777,-1.3857013,0.76233995,1.2103186,-0.005626899,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.009234909,1.1955228,2.4313223,-1.8217089,0.0031829288,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.788805405,-99.0,-99.0,-99.0,30.09513686,-99.0,-99.0,-99.0,15.888515,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.891496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.146627133,28.256486,-99.0,-99.0,-99.0,-99.0,0.016718677,3.221853,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.008743094,-0.75392675,1.5174541,1.1586738,-0.009818138,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0064581726,-0.20871067,0.017269373,-0.09370184,-0.0040404825,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.006225545,-0.45126462,1.1628327,1.2745185,-0.009887099,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.788805405,-99.0,-99.0,-99.0,30.09513686,-99.0,-99.0,-99.0,15.888515,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.891496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.146627133,28.256486,-99.0,-99.0,-99.0,-99.0,0.016718677,3.221853,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.009633299,-0.4901471,2.0255804,1.2418938,-0.011679955,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.010456229,0.39767838,0.3478489,-0.32786798,-0.0059047323,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.014592163,-1.3927108,0.5490103,1.7771177,-0.006556905,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0035658479,-0.26426792,0.32170522,0.15689325,-0.005229693,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0026040003,1.0934339,1.4760982,-1.4645181,0.0019687358,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.788805405,-99.0,-99.0,-99.0,30.09513686,-99.0,-99.0,-99.0,15.888515,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.891496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.146627133,28.256486,-99.0,-99.0,-99.0,-99.0,0.016718677,3.221853,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.013570763,-1.0202107,1.214201,1.707932,-0.009181646,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"DoBeI, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0017657392,-0.08576441,0.16058064,0.7265444,-0.006416659,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattE, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0013119169,0.3575089,0.6261718,-1.782623,0.0062644146,Urtica dioica,4,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.788805405,-99.0,-99.0,-99.0,30.09513686,-99.0,-99.0,-99.0,15.888515,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.891496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.146627133,28.256486,-99.0,-99.0,-99.0,-99.0,0.016718677,3.221853,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0004254114,-1.408923,-0.88499355,-0.30987978,0.0028621892,Vicia tetrasperma,4,Grassland,Proximal,ASD FieldSpec 3,"Campus, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.007890962,-0.8753135,-1.3935931,-0.6608629,0.0035995299,Vicia tetrasperma,4,Grassland,Proximal,ASD FieldSpec 3,"Campus, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.009920235,0.6149883,-0.6842084,-0.79201984,0.0011635042,Vicia tetrasperma,4,Grassland,Proximal,ASD FieldSpec 3,"Campus, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0016619079,2.2334428,-0.017187238,-0.92370176,0.0039099287,Vicia tetrasperma,4,Grassland,Proximal,ASD FieldSpec 3,"Campus, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0066723023,1.8216,-0.4574542,-0.607604,0.0014468093,Vicia tetrasperma,4,Grassland,Proximal,ASD FieldSpec 3,"Campus, Belgium",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.010528982,1.4548621,-1.235883,0.626997,-0.0032167765,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0093377335,1.3977046,-0.78482676,0.87284184,-0.005706542,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.009349423,1.3967977,-1.2436054,0.9070287,-0.0038659987,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.010128312,1.6129742,-1.0485566,0.3987193,-0.0026922785,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
