0,1,2,project,sample_id,site,stage,Latin Genus,Latin Species,growthform,functionalgroup,Latitude,Longitude,Al_area,Al_mass,B2089_mass,B2498_mass,Ca_area,Ca_mass,Carea,Cmass,Cu_area,Cu_mass,EWT,Fe_area,Fe_mass,K_area,K_mass,LDMC,LMA,Mg_area,Mg_mass,Mn_area,Mn_mass,Na_area,Na_mass,Narea,Nmass,P_area,P_mass,SLA,Zn_area,Zn_mass,car_area,car_mass,cellulose_area,hemicellulose_area,cellulose_mass,hemicellulose_mass,chlA_area,chlA_mass,chlB_area,chlB_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass
-1.3477969,0.0047508525,0.15245247,2019-Blanchard-MSc-UdeM,41726101,BoisTremb_Medici,-99,Ulmus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,47.32,-99.0,-99.0,0.112063156668802,-99.0,-99.0,-99.0,-99.0,342.974198897722,0.0584981157816801,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.2143,-99.0,-99.0,17.0945676905575,-99.0,-99.0,-99.0,1.33376045,-99.0,-99.0,10.7278431195421,-99.0,-99.0,5.60403244,-99.0,1.871979645,-99.0,-99.0,-99.0,9.18198103889429,-99.0,-99.0
0.9605817,-0.001005152,0.5648565,2019-Blanchard-MSc-UdeM,41726101,BoisTremb_Medici,-99,Ulmus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0027681308387891,47.32,-99.0,-99.0,0.112063156668802,-99.0,-99.0,-99.0,-99.0,342.974198897722,0.0584981157816801,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001295323777753,2.2143,-99.0,-99.0,17.0945676905575,-99.0,-99.0,7.80224732291257e-06,1.33376045,0.0006275586088946,-99.0,10.7278431195421,-99.0,3.27825338519411e-05,5.60403244,1.09507282014158e-05,1.871979645,-99.0,-99.0,0.0005371285899184,9.18198103889429,-99.0,-99.0
0.53847635,-0.0007314343,-1.2368412,2019-Blanchard-MSc-UdeM,41726101,BoisTremb_Medici,-99,Ulmus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,47.32,-99.0,-99.0,0.112063156668802,-99.0,-99.0,-99.0,-99.0,342.974198897722,0.0584981157816801,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.2143,-99.0,-99.0,17.0945676905575,-99.0,-99.0,-99.0,1.33376045,-99.0,-99.0,10.7278431195421,-99.0,-99.0,5.60403244,-99.0,1.871979645,-99.0,-99.0,-99.0,9.18198103889429,-99.0,-99.0
-1.3735707,0.004799486,0.09332514,2019-Blanchard-MSc-UdeM,41726864,BoisTremb_Medici,-99,Ulmus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,47.13,-99.0,-99.0,0.113554694862799,-99.0,-99.0,-99.0,-99.0,337.319258405039,0.0578018690679588,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.2792,-99.0,-99.0,17.3004786198917,-99.0,-99.0,-99.0,1.290953929,-99.0,-99.0,11.4316121827064,-99.0,-99.0,6.124055537,-99.0,1.859947066,-99.0,-99.0,-99.0,12.6591813843,-99.0,-99.0
1.1328926,-0.0009424782,1.0612895,2019-Blanchard-MSc-UdeM,41726864,BoisTremb_Medici,-99,Ulmus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0027242020891729,47.13,-99.0,-99.0,0.113554694862799,-99.0,-99.0,-99.0,-99.0,337.319258405039,0.0578018690679588,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001317420199796,2.2792,-99.0,-99.0,17.3004786198917,-99.0,-99.0,7.4619549976825e-06,1.290953929,0.0006607685506204,-99.0,11.4316121827064,-99.0,3.53981856314582e-05,6.124055537,1.07508416782266e-05,1.859947066,-99.0,-99.0,0.0007317243448828,12.6591813843,-99.0,-99.0
0.2668184,-0.000300414,-0.7532897,2019-Blanchard-MSc-UdeM,41726864,BoisTremb_Medici,-99,Ulmus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,47.13,-99.0,-99.0,0.113554694862799,-99.0,-99.0,-99.0,-99.0,337.319258405039,0.0578018690679588,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.2792,-99.0,-99.0,17.3004786198917,-99.0,-99.0,-99.0,1.290953929,-99.0,-99.0,11.4316121827064,-99.0,-99.0,6.124055537,-99.0,1.859947066,-99.0,-99.0,-99.0,12.6591813843,-99.0,-99.0
-1.5278976,0.0054807593,0.6153462,2019-Blanchard-MSc-UdeM,41728437,BoisTremb_Medici,-99,Ulmus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,44.33,-99.0,-99.0,0.103148948213267,-99.0,-99.0,-99.0,-99.0,376.826694451123,0.062373142182463,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.5985,-99.0,-99.0,16.0325416518965,-99.0,-99.0,-99.0,0.993531274,-99.0,-99.0,12.4825264787926,-99.0,-99.0,4.374328283,-99.0,1.493839167,-99.0,-99.0,-99.0,10.9781617021152,-99.0,-99.0
1.1260307,-0.0015756784,0.114679575,2019-Blanchard-MSc-UdeM,41728437,BoisTremb_Medici,-99,Ulmus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0027650013929485,44.33,-99.0,-99.0,0.103148948213267,-99.0,-99.0,-99.0,-99.0,376.826694451123,0.062373142182463,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.9703467778667e-05,1.5985,-99.0,-99.0,16.0325416518965,-99.0,-99.0,6.19696674159256e-06,0.993531274,0.000778574398858,-99.0,12.4825264787926,-99.0,2.72840599948328e-05,4.374328283,9.3175442761023e-06,1.493839167,-99.0,-99.0,0.0006847424407481,10.9781617021152,-99.0,-99.0
0.18058693,-0.00011353445,-0.72314787,2019-Blanchard-MSc-UdeM,41728437,BoisTremb_Medici,-99,Ulmus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,44.33,-99.0,-99.0,0.103148948213267,-99.0,-99.0,-99.0,-99.0,376.826694451123,0.062373142182463,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.5985,-99.0,-99.0,16.0325416518965,-99.0,-99.0,-99.0,0.993531274,-99.0,-99.0,12.4825264787926,-99.0,-99.0,4.374328283,-99.0,1.493839167,-99.0,-99.0,-99.0,10.9781617021152,-99.0,-99.0
-1.2112539,0.004565458,0.59538746,2019-Blanchard-MSc-UdeM,41730822,BoisTremb_Medici,-99,Fraxinus,pennsylvanica,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.94,-99.0,-99.0,0.138235090291683,-99.0,-99.0,-99.0,-99.0,338.352493431447,0.0706904915617122,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0835,-99.0,-99.0,14.1461740880244,-99.0,-99.0,-99.0,1.079929816,-99.0,-99.0,18.0958896059466,9.44150579412593,-99.0,3.042550477,-99.0,1.00592841,-99.0,9.44150579412593,-99.0,17.5785009749645,-99.0,54.5947366360338
0.5339818,-0.00026538735,0.6509383,2019-Blanchard-MSc-UdeM,41730822,BoisTremb_Medici,-99,Fraxinus,pennsylvanica,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0033182116739067,46.94,-99.0,-99.0,0.138235090291683,-99.0,-99.0,-99.0,-99.0,338.352493431447,0.0706904915617122,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001472836391688,2.0835,-99.0,-99.0,14.1461740880244,-99.0,-99.0,7.63407695451894e-06,1.079929816,0.0012792073314908,0.0006674246856695,18.0958896059466,9.44150579412593,2.15079388820452e-05,3.042550477,7.11095737787915e-06,1.00592841,0.0006674246856695,9.44150579412593,0.0012426328748382,17.5785009749645,0.0038593287694834,54.5947366360338
1.190747,-0.0017766465,-1.1140285,2019-Blanchard-MSc-UdeM,41730822,BoisTremb_Medici,-99,Fraxinus,pennsylvanica,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.94,-99.0,-99.0,0.138235090291683,-99.0,-99.0,-99.0,-99.0,338.352493431447,0.0706904915617122,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0835,-99.0,-99.0,14.1461740880244,-99.0,-99.0,-99.0,1.079929816,-99.0,-99.0,18.0958896059466,9.44150579412593,-99.0,3.042550477,-99.0,1.00592841,-99.0,9.44150579412593,-99.0,17.5785009749645,-99.0,54.5947366360338
-1.5225887,0.0052611222,0.14292169,2019-Blanchard-MSc-UdeM,41733589,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.53,-99.0,-99.0,0.126449999140013,-99.0,-99.0,-99.0,-99.0,337.004972816985,0.0642754119950954,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.1448,-99.0,-99.0,15.5580488550786,-99.0,-99.0,-99.0,1.702472394,-99.0,-99.0,18.3026251349319,11.5618855138312,-99.0,8.370592788,-99.0,2.991240316,-99.0,11.5618855138312,-99.0,17.0607884977708,-99.0,52.8605477800202
0.4512751,-0.0006040437,-0.040801764,2019-Blanchard-MSc-UdeM,41733589,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0029907349201317,46.53,-99.0,-99.0,0.126449999140013,-99.0,-99.0,-99.0,-99.0,337.004972816985,0.0642754119950954,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000137857903647,2.1448,-99.0,-99.0,15.5580488550786,-99.0,-99.0,1.09427114534626e-05,1.702472394,0.0011764087711395,0.0007431449548416,18.3026251349319,11.5618855138312,5.38023300091875e-05,8.370592788,1.92263203687239e-05,2.991240316,0.0007431449548416,11.5618855138312,0.0010965892096554,17.0607884977708,0.0033976334868472,52.8605477800202
0.48790395,-0.00049928646,-1.5655699,2019-Blanchard-MSc-UdeM,41733589,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.53,-99.0,-99.0,0.126449999140013,-99.0,-99.0,-99.0,-99.0,337.004972816985,0.0642754119950954,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.1448,-99.0,-99.0,15.5580488550786,-99.0,-99.0,-99.0,1.702472394,-99.0,-99.0,18.3026251349319,11.5618855138312,-99.0,8.370592788,-99.0,2.991240316,-99.0,11.5618855138312,-99.0,17.0607884977708,-99.0,52.8605477800202
-1.3166769,0.0047908765,0.43852663,2019-Blanchard-MSc-UdeM,41735137,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.11,-99.0,-99.0,0.141266945792113,-99.0,-99.0,-99.0,-99.0,356.939562195414,0.0784121659790907,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.9745,-99.0,-99.0,12.7531230328041,-99.0,-99.0,-99.0,1.493751265,-99.0,-99.0,14.5760797549983,11.359189126487,-99.0,5.450022411,-99.0,1.882581084,-99.0,11.359189126487,-99.0,15.0210434680143,-99.0,58.765289877681
0.82399726,-0.00064444856,0.77442384,2019-Blanchard-MSc-UdeM,41735137,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0036155849732958,46.11,-99.0,-99.0,0.141266945792113,-99.0,-99.0,-99.0,-99.0,356.939562195414,0.0784121659790907,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001548248217257,1.9745,-99.0,-99.0,12.7531230328041,-99.0,-99.0,1.17128272122657e-05,1.493751265,0.0011429419850733,0.0008906986231739,14.5760797549983,11.359189126487,4.27348061881096e-05,5.450022411,1.47617260427705e-05,1.882581084,0.0008906986231739,11.359189126487,0.001177832553593,15.0210434680143,0.0046079136636981,58.765289877681
0.5306065,-0.00072707457,-1.0851774,2019-Blanchard-MSc-UdeM,41735137,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.11,-99.0,-99.0,0.141266945792113,-99.0,-99.0,-99.0,-99.0,356.939562195414,0.0784121659790907,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.9745,-99.0,-99.0,12.7531230328041,-99.0,-99.0,-99.0,1.493751265,-99.0,-99.0,14.5760797549983,11.359189126487,-99.0,5.450022411,-99.0,1.882581084,-99.0,11.359189126487,-99.0,15.0210434680143,-99.0,58.765289877681
-1.2685239,0.004832625,0.81702757,2019-Blanchard-MSc-UdeM,41737405,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.04,-99.0,-99.0,0.161467372069814,-99.0,-99.0,-99.0,-99.0,316.281490333648,0.0746932258765669,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0878,-99.0,-99.0,13.3880949478944,-99.0,-99.0,-99.0,1.358577982,-99.0,-99.0,17.652376827343,9.47626632563099,-99.0,6.102304408,-99.0,2.085111639,-99.0,9.47626632563099,-99.0,16.6813285526823,-99.0,55.8178000635597
0.65911937,-0.000329292,0.8506665,2019-Blanchard-MSc-UdeM,41737405,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0034388761193571,46.04,-99.0,-99.0,0.161467372069814,-99.0,-99.0,-99.0,-99.0,316.281490333648,0.0746932258765669,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000155944516985,2.0878,-99.0,-99.0,13.3880949478944,-99.0,-99.0,1.01476572080456e-05,1.358577982,0.001318512969623,0.0007078129011268,17.652376827343,9.47626632563099,4.55800801514314e-05,6.102304408,1.55743714629686e-05,2.085111639,0.0007078129011268,9.47626632563099,0.0012459822415067,16.6813285526823,0.0041692115480805,55.8178000635597
0.5872556,-0.0008678569,-0.7342715,2019-Blanchard-MSc-UdeM,41737405,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.04,-99.0,-99.0,0.161467372069814,-99.0,-99.0,-99.0,-99.0,316.281490333648,0.0746932258765669,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0878,-99.0,-99.0,13.3880949478944,-99.0,-99.0,-99.0,1.358577982,-99.0,-99.0,17.652376827343,9.47626632563099,-99.0,6.102304408,-99.0,2.085111639,-99.0,9.47626632563099,-99.0,16.6813285526823,-99.0,55.8178000635597
-1.284226,0.0047242846,0.48557162,2019-Blanchard-MSc-UdeM,41809826,BoisTremb_Medici,-99,Fraxinus,pennsylvanica,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0811131375075014,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.991,-99.0,-99.0,12.3284591217732,-99.0,-99.0,-99.0,1.877391376,-99.0,-99.0,17.9585906122116,10.9406261037537,-99.0,7.640082504,-99.0,2.438911147,-99.0,10.9406261037537,-99.0,13.7300094743051,-99.0,56.9098182164375
0.7507738,-0.0005705661,0.7111757,2019-Blanchard-MSc-UdeM,41809826,BoisTremb_Medici,-99,Fraxinus,pennsylvanica,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.003731204325345,46.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0811131375075014,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001614962567774,1.991,-99.0,-99.0,12.3284591217732,-99.0,-99.0,1.52281104836885e-05,1.877391376,0.0014566776297692,0.0008874285095719,17.9585906122116,10.9406261037537,6.19711062715608e-05,7.640082504,1.97827735235189e-05,2.438911147,0.0008874285095719,10.9406261037537,0.0011136841464686,13.7300094743051,0.0046161339105168,56.9098182164375
0.675853,-0.0010509512,-1.0816865,2019-Blanchard-MSc-UdeM,41809826,BoisTremb_Medici,-99,Fraxinus,pennsylvanica,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0811131375075014,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.991,-99.0,-99.0,12.3284591217732,-99.0,-99.0,-99.0,1.877391376,-99.0,-99.0,17.9585906122116,10.9406261037537,-99.0,7.640082504,-99.0,2.438911147,-99.0,10.9406261037537,-99.0,13.7300094743051,-99.0,56.9098182164375
-1.5602727,0.005365566,0.15270376,2019-Blanchard-MSc-UdeM,41811980,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.75,-99.0,-99.0,0.134029797288084,-99.0,-99.0,-99.0,-99.0,316.592430794614,0.0620900634326914,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.1494,-99.0,-99.0,16.1056366303128,-99.0,-99.0,-99.0,1.818218969,-99.0,-99.0,17.1113609917309,11.7270389534232,-99.0,8.794569174,-99.0,3.191848787,-99.0,11.7270389534232,-99.0,14.0364418985749,-99.0,56.6753118287731
1.1989765,-0.0014420181,0.4822669,2019-Blanchard-MSc-UdeM,41811980,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0029027104654783,46.75,-99.0,-99.0,0.134029797288084,-99.0,-99.0,-99.0,-99.0,316.592430794614,0.0620900634326914,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001334563823422,2.1494,-99.0,-99.0,16.1056366303128,-99.0,-99.0,1.12893331119733e-05,1.818218969,0.0010624454893962,0.0007281325924956,17.1113609917309,11.7270389534232,5.46055357876852e-05,8.794569174,1.98182093652389e-05,3.191848787,0.0007281325924956,11.7270389534232,0.0008715235678518,14.0364418985749,0.003518973706516,56.6753118287731
0.07129192,0.0001818065,-1.0101643,2019-Blanchard-MSc-UdeM,41811980,BoisTremb_Medici,-99,Fraxinus,americana,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.75,-99.0,-99.0,0.134029797288084,-99.0,-99.0,-99.0,-99.0,316.592430794614,0.0620900634326914,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.1494,-99.0,-99.0,16.1056366303128,-99.0,-99.0,-99.0,1.818218969,-99.0,-99.0,17.1113609917309,11.7270389534232,-99.0,8.794569174,-99.0,3.191848787,-99.0,11.7270389534232,-99.0,14.0364418985749,-99.0,56.6753118287731
-1.3778136,0.00511096,0.7597101,2019-Blanchard-MSc-UdeM,41813417,BoisTremb_Medici,-99,Acer,negundo,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.65,-99.0,-99.0,0.141406360571602,-99.0,-99.0,-99.0,-99.0,275.91778543424,0.0538841157404077,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.8413,-99.0,-99.0,18.5583448157079,-99.0,-99.0,-99.0,1.111202377,-99.0,-99.0,9.2263030563314,6.06791650127425,-99.0,4.753906461,-99.0,1.583517329,-99.0,6.06791650127425,-99.0,5.59763232347244,-99.0,78.7434390158252
0.98090214,-0.00047314158,1.394346,2019-Blanchard-MSc-UdeM,41813417,BoisTremb_Medici,-99,Acer,negundo,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0024598098835496,45.65,-99.0,-99.0,0.141406360571602,-99.0,-99.0,-99.0,-99.0,275.91778543424,0.0538841157404077,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.92168223128127e-05,1.8413,-99.0,-99.0,18.5583448157079,-99.0,-99.0,5.98761574932842e-06,1.111202377,0.0004971511817434,0.0003269643150577,9.2263030563314,6.06791650127425,2.56160045963596e-05,4.753906461,8.53264310327773e-06,1.583517329,0.0003269643150577,6.06791650127425,0.0003016234679902,5.59763232347244,0.0042430205817264,78.7434390158252
0.16204,-0.00018677059,-0.58376837,2019-Blanchard-MSc-UdeM,41813417,BoisTremb_Medici,-99,Acer,negundo,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.65,-99.0,-99.0,0.141406360571602,-99.0,-99.0,-99.0,-99.0,275.91778543424,0.0538841157404077,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.8413,-99.0,-99.0,18.5583448157079,-99.0,-99.0,-99.0,1.111202377,-99.0,-99.0,9.2263030563314,6.06791650127425,-99.0,4.753906461,-99.0,1.583517329,-99.0,6.06791650127425,-99.0,5.59763232347244,-99.0,78.7434390158252
-1.2503331,0.0046558753,0.54409194,2019-Blanchard-MSc-UdeM,41814439,BoisTremb_Medici,-99,Acer,negundo,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.19,-99.0,-99.0,0.150433060012951,-99.0,-99.0,-99.0,-99.0,256.071270052628,0.0517812838578564,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.4539,-99.0,-99.0,19.3119970285997,-99.0,-99.0,-99.0,1.549772628,-99.0,-99.0,7.88911434436498,7.12149699720798,-99.0,6.19295796,-99.0,1.989144978,-99.0,7.12149699720798,-99.0,5.05333545127552,-99.0,79.6588295220581
0.77753925,-0.00016797593,1.3656011,2019-Blanchard-MSc-UdeM,41814439,BoisTremb_Medici,-99,Acer,negundo,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0023399962175365,45.19,-99.0,-99.0,0.150433060012951,-99.0,-99.0,-99.0,-99.0,256.071270052628,0.0517812838578564,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001270660924587,2.4539,-99.0,-99.0,19.3119970285997,-99.0,-99.0,8.02492163656041e-06,1.549772628,0.0004085084692526,0.0003687602575052,7.88911434436498,7.12149699720798,3.20679314046531e-05,6.19295796,1.03000480740247e-05,1.989144978,0.0003687602575052,7.12149699720798,0.0002616681974314,5.05333545127552,0.0041248364632662,79.6588295220581
0.46366262,-0.00069437607,-0.7409425,2019-Blanchard-MSc-UdeM,41814439,BoisTremb_Medici,-99,Acer,negundo,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.19,-99.0,-99.0,0.150433060012951,-99.0,-99.0,-99.0,-99.0,256.071270052628,0.0517812838578564,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.4539,-99.0,-99.0,19.3119970285997,-99.0,-99.0,-99.0,1.549772628,-99.0,-99.0,7.88911434436498,7.12149699720798,-99.0,6.19295796,-99.0,1.989144978,-99.0,7.12149699720798,-99.0,5.05333545127552,-99.0,79.6588295220581
-1.4091125,0.0048871175,0.04924059,2019-Blanchard-MSc-UdeM,41815915,BoisTremb_Medici,-99,Acer,negundo,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,44.4,-99.0,-99.0,0.141200881257305,-99.0,-99.0,-99.0,-99.0,261.170388296117,0.0499133878793485,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.3405,-99.0,-99.0,20.0347049656741,-99.0,-99.0,-99.0,1.506073496,-99.0,-99.0,9.69065612724602,6.47851304796782,-99.0,5.749837281,-99.0,1.865583104,-99.0,6.47851304796782,-99.0,5.65807470388254,-99.0,77.7176548379987
0.9757953,-0.0010224248,0.57517314,2019-Blanchard-MSc-UdeM,41815915,BoisTremb_Medici,-99,Acer,negundo,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.002216154421843,44.4,-99.0,-99.0,0.141200881257305,-99.0,-99.0,-99.0,-99.0,261.170388296117,0.0499133878793485,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001168222843316,2.3405,-99.0,-99.0,20.0347049656741,-99.0,-99.0,7.51732305806544e-06,1.506073496,0.0004836934780846,0.0003233645346446,9.69065612724602,6.47851304796782,2.86993858449691e-05,5.749837281,9.31175730911109e-06,1.865583104,0.0003233645346446,6.47851304796782,0.0002824136773452,5.65807470388254,0.0038791514510023,77.7176548379987
0.35930955,-0.00033100529,-1.1970019,2019-Blanchard-MSc-UdeM,41815915,BoisTremb_Medici,-99,Acer,negundo,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,44.4,-99.0,-99.0,0.141200881257305,-99.0,-99.0,-99.0,-99.0,261.170388296117,0.0499133878793485,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.3405,-99.0,-99.0,20.0347049656741,-99.0,-99.0,-99.0,1.506073496,-99.0,-99.0,9.69065612724602,6.47851304796782,-99.0,5.749837281,-99.0,1.865583104,-99.0,6.47851304796782,-99.0,5.65807470388254,-99.0,77.7176548379987
-1.2391701,0.004443379,0.16213655,2019-Blanchard-MSc-UdeM,41818198,BoisTremb_Medici,-99,Quercus,macrocarpa,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.92,-99.0,-99.0,0.140534682080924,-99.0,-99.0,-99.0,-99.0,355.393711257953,0.0774816242060941,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.3955,-99.0,-99.0,12.906285977435,-99.0,-99.0,-99.0,1.217992858,-99.0,-99.0,14.0075833316155,9.5639997356573,-99.0,6.06788896,-99.0,1.925870158,-99.0,9.5639997356573,-99.0,7.80796229357418,-99.0,68.1971501005836
0.30079448,-0.00011738083,0.32125902,2019-Blanchard-MSc-UdeM,41818198,BoisTremb_Medici,-99,Quercus,macrocarpa,tree,broadleaf,45.538971,-73.4382543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0036354378077499,46.92,-99.0,-99.0,0.140534682080924,-99.0,-99.0,-99.0,-99.0,355.393711257953,0.0774816242060941,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001856072307856,2.3955,-99.0,-99.0,12.906285977435,-99.0,-99.0,9.43720649092625e-06,1.217992858,0.0010853303077357,0.0007410342334253,14.0075833316155,9.5639997356573,4.70149892123027e-05,6.06788896,1.49219547851887e-05,1.925870158,0.0007410342334253,9.5639997356573,0.000604973600246,7.80796229357418,0.00528402595602,68.1971501005836
